"Variable","Shock","Horizon","Mean","Median","Lower_90","Lower_68","Upper_68","Upper_90"
"real_house_price_growth","policy_rate",12,-0.00547482606305731,-0.00505905228289335,-0.127725062871611,-0.0726514421580103,0.0624628149691207,0.114017061714678
"real_house_price_growth","policy_rate",13,0.00241028254258328,0.00360341875205566,-0.112134583962499,-0.0599524897701836,0.0646925018800041,0.111431799368535
"real_house_price_growth","policy_rate",14,-0.0242474240192749,-0.0217474928069522,-0.135244970781768,-0.0839123499545237,0.0346756911124983,0.0794633186412019
"real_house_price_growth","policy_rate",15,-0.00247666272638387,-0.000122241055246211,-0.107714016821304,-0.058341562949768,0.053328878331345,0.0944365846418413
"real_house_price_growth","policy_rate",16,-0.0182205936686874,-0.0153761865807125,-0.121586078877564,-0.0719815951744944,0.0351039399517354,0.0750811219950183
"real_house_price_growth","policy_rate",17,-0.00808971309668676,-0.00509856934137958,-0.106928577452029,-0.0592557559467677,0.0425614899946034,0.0811557346337827
"real_house_price_growth","policy_rate",18,-0.0214340416244446,-0.0185759462550617,-0.116910321066555,-0.0698433326764311,0.0269738808871949,0.0643992740187259
"real_house_price_growth","policy_rate",19,-0.00806439537859085,-0.00546850517091264,-0.0997042348876867,-0.0541282336173423,0.0378782866723112,0.074076883095517
"real_house_price_growth","policy_rate",20,-0.0159868163050557,-0.0130713988168442,-0.104531844442466,-0.0598060596173457,0.0276602859269174,0.0631634280458941
"real_house_price_growth","policy_rate",21,-0.00751134016143732,-0.00540579321554164,-0.0920134622101612,-0.049801684817759,0.0343131212443393,0.0691068955706656
"real_house_price_growth","interest_burden",1,-0.00296753297267662,-0.00408134633186354,-0.700783440843064,-0.448455026890057,0.442396788608109,0.693047893639732
"real_house_price_growth","interest_burden",2,-0.00115480699442415,-0.00100699815229002,-0.486000066309825,-0.310607729682926,0.309433267961477,0.490475937105663
"real_house_price_growth","interest_burden",3,0.000768564522431138,0.00133779106338556,-0.508749984671735,-0.316164801718674,0.318208463129553,0.510506107119266
"real_house_price_growth","interest_burden",4,-0.00060739650780864,0.000742272901201948,-0.359940228558351,-0.22261010701749,0.218908308936102,0.35509118772645
"real_house_price_growth","interest_burden",5,-0.00151305289765555,-0.00135872139030311,-0.317577285041709,-0.192652118483091,0.190322344243017,0.314060539348374
"real_house_price_growth","interest_burden",6,-0.00170333769996784,-0.00119844359297633,-0.241121771902757,-0.143411407476715,0.139027300417959,0.237859902785113
"real_house_price_growth","interest_burden",7,-7.01891927672067e-05,0.000247430131348815,-0.241517436207446,-0.143437856371262,0.141947163250341,0.241615955736135
"real_house_price_growth","interest_burden",8,-0.000277797681706597,-0.000420322572411004,-0.189857330216924,-0.111588944553781,0.111322957214195,0.189512462412079
"real_house_price_growth","interest_burden",9,-3.43020843491763e-05,0.000246100090773538,-0.161568105376945,-0.0917339924024991,0.0912384431995178,0.160595026812477
"real_house_price_growth","interest_burden",10,-0.000210668263161869,-3.75470833034264e-05,-0.14733488934478,-0.0838857589135928,0.0836001237653568,0.146123574771577
"real_house_price_growth","interest_burden",11,0.000640483160120176,0.00088366700522454,-0.137221387856692,-0.0778456841240596,0.079227257648337,0.137711128837723
"real_house_price_growth","interest_burden",12,0.000541422593930424,0.000348482815278762,-0.136396734781551,-0.0764052034319625,0.0773256662321269,0.136197402019353
"real_house_price_growth","interest_burden",13,0.000726521276704659,0.000657629351675085,-0.124729351964227,-0.0688569029750775,0.0707161373481251,0.125954613311898
"real_house_price_growth","interest_burden",14,0.000459217460638578,-9.23697033392379e-05,-0.126031047901802,-0.0685465773858373,0.0707307121181407,0.128179586751217
"real_house_price_growth","interest_burden",15,0.000733554880818115,0.000534389614290309,-0.112382225990622,-0.0609911912032053,0.0624667232652289,0.11512811963599
"real_house_price_growth","interest_burden",16,0.000530473294088742,-8.86947981896655e-05,-0.111908704956832,-0.0604388301034979,0.0621193844713039,0.114041792444226
"real_house_price_growth","interest_burden",17,0.000555744976916523,7.40741445959211e-05,-0.103531073862905,-0.0556276176227267,0.0566237202640964,0.104773187244736
"real_house_price_growth","interest_burden",18,0.000263835083216353,-7.80849683074917e-05,-0.10289508841647,-0.0549953958767268,0.0558466268966379,0.102023969348339
"real_house_price_growth","interest_burden",19,0.000299142480243324,0.000192502663954667,-0.0936034513723431,-0.0497552684848143,0.0502300735549681,0.0934007183172457
"real_house_price_growth","interest_burden",20,8.87122511449711e-05,2.83879361571223e-05,-0.091119974440991,-0.0487894837893905,0.0488091213398651,0.0913706987448322
"real_house_price_growth","interest_burden",21,6.9991471640965e-05,0.000134489989705293,-0.0861467974123899,-0.0457799882374332,0.0457657880380855,0.0855275255484312
"real_house_price_growth","debt_growth",1,-0.00185139880948898,0.000651818632757484,-0.697546617941795,-0.447482465018533,0.444071642616582,0.690942568980541
"real_house_price_growth","debt_growth",2,-0.00229279782288829,7.73546787262401e-05,-0.494959726027569,-0.313705356637865,0.309310337008837,0.483077327118314
"real_house_price_growth","debt_growth",3,-0.00221303974935892,-0.000974173427241542,-0.512202608821483,-0.32193293176292,0.317318356493722,0.506698087034585
"real_house_price_growth","debt_growth",4,-0.00195593961692335,-0.001538981999678,-0.360076746995959,-0.224480581198315,0.218400275354185,0.357210794728843
"real_house_price_growth","debt_growth",5,-0.00192250853199143,-0.00160945386989629,-0.316298460644311,-0.195075075109761,0.189969640958124,0.310782600131923
"real_house_price_growth","debt_growth",6,-0.00154261383393675,-0.00193739385254868,-0.242839081164496,-0.143362653169645,0.139677879652093,0.236955312001132
"real_house_price_growth","debt_growth",7,-0.000705876714562196,-0.00197223355407476,-0.239169421596953,-0.144500901295579,0.141912095163433,0.240628555422245
"real_house_price_growth","debt_growth",8,-0.000273425104740106,-0.000850801824073494,-0.188911913761106,-0.112342713486439,0.111738463291683,0.190617232303021
"real_house_price_growth","debt_growth",9,-0.000159203482646957,-0.000420039161864309,-0.160988561577122,-0.0933434752942713,0.0930653414483577,0.162298527809514
"real_house_price_growth","debt_growth",10,3.35163747112826e-05,-0.000663116399159585,-0.147284993413841,-0.08420222955612,0.0850978159520043,0.149022957858825
"real_house_price_growth","debt_growth",11,0.000284686459361334,-0.000233557469354219,-0.137806777146421,-0.0791985240931309,0.0797700926118021,0.140851933951905
"real_house_price_growth","debt_growth",12,0.000371351103048698,-0.000494632322606008,-0.135989697674151,-0.0765153962460522,0.0779480762049154,0.139010720855841
"real_house_price_growth","debt_growth",13,0.000320860539404855,-0.000299882858374415,-0.12595287671645,-0.0697633562043679,0.0707612706130418,0.129190264475909
"real_house_price_growth","debt_growth",14,0.000324034407869478,-7.39934256220238e-05,-0.126543449778498,-0.0697282983912822,0.0711417728492029,0.13029900889213
"real_house_price_growth","debt_growth",15,0.000274160849592789,-0.000619017114768875,-0.11324606196875,-0.061883005049135,0.0620613039690817,0.11483323250745
"real_house_price_growth","debt_growth",16,0.000146030164032663,-0.000351203208584614,-0.112544145510926,-0.0615395026512857,0.0616498983348291,0.113723836501483
"real_house_price_growth","debt_growth",17,-2.82051797359492e-05,-0.000307518090668873,-0.103080931707318,-0.0565154757263667,0.055848702639439,0.104452656940697
"real_house_price_growth","debt_growth",18,-0.000138882947461818,-0.000173346319793459,-0.102765660631739,-0.0558276105036278,0.0547085210607314,0.102923326515327
